task_id	row_number	permno	company	ticker	cc_date	date_from	date_to
T3016	3016	13377	Proofpoint Inc	PFPT	2016-01-28	2016-01-28	2016-02-11
T3017	3017	86432	Prosperity Bancshares Inc	PRSP	2018-01-24	2018-01-24	2018-02-07
T3018	3018	86432	Prosperity Bancshares Inc	PRSP	2015-07-24	2015-07-24	2015-08-07
T3019	3019	89258	Prudential Financial Inc	PRU	2016-08-04	2016-08-04	2016-08-18
T3020	3020	89258	Prudential Financial Inc	PRU	2015-11-05	2015-11-05	2015-11-19
T3021	3021	89258	Prudential Financial Inc	PRU	2015-05-07	2015-05-07	2015-05-21
T3025	3025	15729	Pure Storage Inc	PSTG	2018-03-01	2018-03-01	2018-03-15
T3026	3026	15729	Pure Storage Inc	PSTG	2016-03-02	2016-03-02	2016-03-16
T3027	3027	15729	Pure Storage Inc	PSTG	2018-11-19	2018-11-19	2018-12-03
T3028	3028	15729	Pure Storage Inc	PSTG	2018-08-21	2018-08-21	2018-09-04
T3029	3029	15729	Pure Storage Inc	PSTG	2018-05-21	2018-05-21	2018-06-04
T3030	3030	15729	Pure Storage Inc	PSTG	2017-08-24	2017-08-24	2017-09-07
T3031	3031	15729	Pure Storage Inc	PSTG	2017-05-24	2017-05-24	2017-06-07
T3032	3032	15729	Pure Storage Inc	PSTG	2017-11-28	2017-11-28	2017-12-12
T3033	3033	15729	Pure Storage Inc	PSTG	2016-11-30	2016-11-30	2016-12-14
T3035	3035	14516	Q2 Holdings Inc	QTWO	2016-11-03	2016-11-03	2016-11-17
T3036	3036	14516	Q2 Holdings Inc	QTWO	2017-05-04	2017-05-04	2017-05-18
T3037	3037	80266	QLogic Corp	QLGC	2015-10-22	2015-10-22	2015-11-05
T3038	3038	80266	QLogic Corp	QLGC	2015-04-30	2015-04-30	2015-05-14
T3039	3039	80266	QLogic Corp	QLGC	2015-07-30	2015-07-30	2015-08-13
T3040	3040	83686	Qiagen NV	QGEN	2018-02-01	2018-02-01	2018-02-15
T3041	3041	83686	Qiagen NV	QGEN	2017-02-02	2017-02-02	2017-02-16
T3042	3042	83686	Qiagen NV	QGEN	2016-02-03	2016-02-03	2016-02-17
T3043	3043	83686	Qiagen NV	QGEN	2017-11-07	2017-11-07	2017-11-21
T3044	3044	83686	Qiagen NV	QGEN	2015-10-29	2015-10-29	2015-11-12
T3059	3059	16397	Quantenna Communications Inc	QTNA	2017-11-06	2017-11-06	2017-11-20
T3060	3060	16397	Quantenna Communications Inc	QTNA	2017-08-07	2017-08-07	2017-08-21
T3061	3061	16397	Quantenna Communications Inc	QTNA	2018-07-30	2018-07-30	2018-08-13
T3062	3062	17019	Qudian Inc	QD	2018-05-21	2018-05-21	2018-06-04
T3063	3063	16004	Quorum Health Corp	QHC	2018-11-07	2018-11-07	2018-11-21
T3065	3065	16560	REV Group Inc	REVG	2018-09-06	2018-09-06	2018-09-20
T3066	3066	16560	REV Group Inc	REVG	2018-03-08	2018-03-08	2018-03-22
T3067	3067	16998	RISE Education Cayman Ltd	REDU	2018-05-11	2018-05-11	2018-05-25
T3068	3068	16998	RISE Education Cayman Ltd	REDU	2018-11-16	2018-11-16	2018-11-30
T3069	3069	14408	RSP Permian Inc	RSPP	2016-11-02	2016-11-02	2016-11-16
T3070	3070	14408	RSP Permian Inc	RSPP	2017-02-28	2017-02-28	2017-03-14
T3071	3071	92765	Rackspace Hosting Inc	RAX	2016-05-09	2016-05-09	2016-05-23
T3072	3072	92765	Rackspace Hosting Inc	RAX	2015-08-10	2015-08-10	2015-08-24
T3073	3073	92765	Rackspace Hosting Inc	RAX	2015-05-11	2015-05-11	2015-05-25
T3074	3074	92765	Rackspace Hosting Inc	RAX	2015-02-17	2015-02-17	2015-03-03
T3075	3075	14707	Radius Health Inc	0070	2018-05-10	2018-05-10	2018-05-24
T3076	3076	85072	Ralph Lauren Corp	RAL1	2017-02-02	2017-02-02	2017-02-16
T3077	3077	85072	Ralph Lauren Corp	RAL1	2017-11-02	2017-11-02	2017-11-16
T3079	3079	85072	Ralph Lauren Corp	RAL1	2015-11-05	2015-11-05	2015-11-19
T3080	3080	85072	Ralph Lauren Corp	RAL1	2016-08-10	2016-08-10	2016-08-24
T3081	3081	85072	Ralph Lauren Corp	RAL1	2016-11-10	2016-11-10	2016-11-24
T3082	3082	85072	Ralph Lauren Corp	RAL1	2015-05-13	2015-05-13	2015-05-27
T3083	3083	85072	Ralph Lauren Corp	RAL1	2017-05-18	2017-05-18	2017-06-01
T3092	3092	87184	Red Hat Inc	RHAT	2015-12-17	2015-12-17	2015-12-31
T3093	3093	87184	Red Hat Inc	RHAT	2015-06-18	2015-06-18	2015-07-02
T3094	3094	87184	Red Hat Inc	RHAT	2017-12-19	2017-12-19	2018-01-02
T3095	3095	87184	Red Hat Inc	RHAT	2017-09-25	2017-09-25	2017-10-09
T3096	3096	87184	Red Hat Inc	RHAT	2018-03-26	2018-03-26	2018-04-09
T3097	3097	87184	Red Hat Inc	RHAT	2017-03-27	2017-03-27	2017-04-10
T3106	3106	89453	Red Robin Gourmet Burgers Inc	RRGB	2015-05-19	2015-05-19	2015-06-02
T3108	3108	58771	Regal Beloit Corp	RBC	2017-02-07	2017-02-07	2017-02-21
T3109	3109	58771	Regal Beloit Corp	RBC	2016-08-09	2016-08-09	2016-08-23
T3110	3110	58771	Regal Beloit Corp	RBC	2015-11-09	2015-11-09	2015-11-23
T3111	3111	58771	Regal Beloit Corp	RBC	2016-05-10	2016-05-10	2016-05-24
T3112	3112	89409	Regal Entertainment Group	RGCE	2017-10-24	2017-10-24	2017-11-07
T3113	3113	89409	Regal Entertainment Group	RGCE	2015-10-27	2015-10-27	2015-11-10
T3116	3116	76614	Regeneron Pharmaceuticals Inc	REGN	2015-08-04	2015-08-04	2015-08-18
T3128	3128	83728	Renaissancere Holdings Ltd	RNRE	2017-02-01	2017-02-01	2017-02-15
T3129	3129	83728	Renaissancere Holdings Ltd	RNRE	2018-02-01	2018-02-01	2018-02-15
T3133	3133	83728	Renaissancere Holdings Ltd	RNRE	2016-02-03	2016-02-03	2016-02-17
T3134	3134	83728	Renaissancere Holdings Ltd	RNRE	2017-05-03	2017-05-03	2017-05-17
T3135	3135	83728	Renaissancere Holdings Ltd	RNRE	2015-11-05	2015-11-05	2015-11-19
T3136	3136	83728	Renaissancere Holdings Ltd	RNRE	2015-05-06	2015-05-06	2015-05-20
T3137	3137	83728	Renaissancere Holdings Ltd	RNRE	2018-07-25	2018-07-25	2018-08-08
T3138	3138	83728	Renaissancere Holdings Ltd	RNRE	2017-07-26	2017-07-26	2017-08-09
T3139	3139	83728	Renaissancere Holdings Ltd	RNRE	2016-04-27	2016-04-27	2016-05-11
T3140	3140	83728	Renaissancere Holdings Ltd	RNRE	2015-07-29	2015-07-29	2015-08-12
T3141	3141	83728	Renaissancere Holdings Ltd	RNRE	2018-10-31	2018-10-31	2018-11-14
T3143	3143	81736	ResMed Inc	RES2	2016-01-21	2016-01-21	2016-02-04
T3144	3144	81736	ResMed Inc	RES2	2015-01-22	2015-01-22	2015-02-05
T3146	3146	81736	ResMed Inc	RES2	2015-10-22	2015-10-22	2015-11-05
T3147	3147	81736	ResMed Inc	RES2	2015-04-23	2015-04-23	2015-05-07
T3148	3148	81736	ResMed Inc	RES2	2017-01-23	2017-01-23	2017-02-06
T3149	3149	81736	ResMed Inc	RES2	2016-10-25	2016-10-25	2016-11-08
T3150	3150	81736	ResMed Inc	RES2	2018-10-25	2018-10-25	2018-11-08
T3151	3151	81736	ResMed Inc	RES2	2018-04-26	2018-04-26	2018-05-10
T3152	3152	81736	ResMed Inc	RES2	2017-04-27	2017-04-27	2017-05-11
T3153	3153	15113	Restaurant Brands International Inc	00AP	2018-08-01	2018-08-01	2018-08-15
T3155	3155	15113	Restaurant Brands International Inc	00AP	2018-02-12	2018-02-12	2018-02-26
T3156	3156	15113	Restaurant Brands International Inc	00AP	2016-02-16	2016-02-16	2016-03-01
T3157	3157	15113	Restaurant Brands International Inc	00AP	2018-04-24	2018-04-24	2018-05-08
T3158	3158	15113	Restaurant Brands International Inc	00AP	2018-10-24	2018-10-24	2018-11-07
T3160	3160	15113	Restaurant Brands International Inc	00AP	2015-07-27	2015-07-27	2015-08-10
T3162	3162	14057	RetailMeNot Inc	SALE	2016-11-01	2016-11-01	2016-11-15
T3163	3163	14057	RetailMeNot Inc	SALE	2015-08-05	2015-08-05	2015-08-19
T3171	3171	84381	Rockwell Automation Inc	ROK	2017-07-26	2017-07-26	2017-08-09
T3174	3174	84381	Rockwell Automation Inc	ROK	2016-07-27	2016-07-27	2016-08-10
T3178	3178	89014	Rockwell Collins Inc	COLS	2017-07-28	2017-07-28	2017-08-11
T3192	3192	45495	Rowan Companies PLC	RDC	2017-05-02	2017-05-02	2017-05-16
T3193	3193	14580	Rubicon Project Inc	RUBI	2016-02-23	2016-02-23	2016-03-08
T3195	3195	23085	SCANA Corp	SCG	2017-02-16	2017-02-16	2017-03-02
T3197	3197	15647	SPX FLOW Inc	00UX	2017-11-01	2017-11-01	2017-11-15
T3198	3198	15647	SPX FLOW Inc	00UX	2017-02-08	2017-02-08	2017-02-22
T3206	3206	11786	SVB Financial Group	SIVB	2016-10-20	2016-10-20	2016-11-03
T3208	3208	11786	SVB Financial Group	SIVB	2016-07-21	2016-07-21	2016-08-04
T3213	3213	11786	SVB Financial Group	SIVB	2018-04-26	2018-04-26	2018-05-10
T3223	3223	14608	Sabre Corp	0041	2016-02-09	2016-02-09	2016-02-23
T3224	3224	14608	Sabre Corp	0041	2018-02-14	2018-02-14	2018-02-28
T3225	3225	14608	Sabre Corp	0041	2018-10-30	2018-10-30	2018-11-13
T3226	3226	14608	Sabre Corp	0041	2018-07-31	2018-07-31	2018-08-14
T3227	3227	14608	Sabre Corp	0041	2017-10-31	2017-10-31	2017-11-14
T3228	3228	92679	Safe Bulkers Inc	SBY	2015-11-10	2015-11-10	2015-11-24
T3229	3229	92679	Safe Bulkers Inc	SBY	2018-02-15	2018-02-15	2018-03-01
T3233	3233	89506	Saia Inc	SCST	2018-08-01	2018-08-01	2018-08-15
T3235	3235	89506	Saia Inc	SCST	2016-04-27	2016-04-27	2016-05-11
T3238	3238	90215	Salesforce.com Inc	CRMN	2015-11-18	2015-11-18	2015-12-02
T3239	3239	90215	Salesforce.com Inc	CRMN	2017-08-22	2017-08-22	2017-09-05
T3240	3240	90215	Salesforce.com Inc	CRMN	2016-02-24	2016-02-24	2016-03-09
T3241	3241	90215	Salesforce.com Inc	CRMN	2018-02-28	2018-02-28	2018-03-14
T3242	3242	90215	Salesforce.com Inc	CRMN	2018-08-29	2018-08-29	2018-09-12
T3243	3243	90215	Salesforce.com Inc	CRMN	2018-05-29	2018-05-29	2018-06-12
T3244	3244	90215	Salesforce.com Inc	CRMN	2016-08-31	2016-08-31	2016-09-14
T3246	3246	91683	Sally Beauty Holdings Inc	SBHI	2017-08-03	2017-08-03	2017-08-17
T3248	3248	91683	Sally Beauty Holdings Inc	SBHI	2015-05-05	2015-05-05	2015-05-19
T3249	3249	91683	Sally Beauty Holdings Inc	SBHI	2015-08-06	2015-08-06	2015-08-20
T3250	3250	91683	Sally Beauty Holdings Inc	SBHI	2018-02-08	2018-02-08	2018-02-22
T3254	3254	91683	Sally Beauty Holdings Inc	SBHI	2017-11-15	2017-11-15	2017-11-29
T3255	3255	11343	Sanderson Farms Inc	SAFM	2017-12-14	2017-12-14	2017-12-28
T3256	3256	14414	Santander Consumer USA Holdings Inc	SCUS	2015-02-03	2015-02-03	2015-02-17
T3257	3257	14414	Santander Consumer USA Holdings Inc	SCUS	2018-04-24	2018-04-24	2018-05-08
T3258	3258	14414	Santander Consumer USA Holdings Inc	SCUS	2018-07-25	2018-07-25	2018-08-08
T3259	3259	14414	Santander Consumer USA Holdings Inc	SCUS	2016-04-27	2016-04-27	2016-05-11
T3260	3260	14414	Santander Consumer USA Holdings Inc	SCUS	2015-04-28	2015-04-28	2015-05-12
T3261	3261	14414	Santander Consumer USA Holdings Inc	SCUS	2017-07-28	2017-07-28	2017-08-11
T3262	3262	14414	Santander Consumer USA Holdings Inc	SCUS	2015-10-29	2015-10-29	2015-11-12
T3263	3263	14414	Santander Consumer USA Holdings Inc	SCUS	2015-07-30	2015-07-30	2015-08-13
T3264	3264	14414	Santander Consumer USA Holdings Inc	SCUS	2018-01-31	2018-01-31	2018-02-14
T3267	3267	14277	Schlumberger NV	SLB	2015-01-16	2015-01-16	2015-01-30
T3268	3268	14277	Schlumberger NV	SLB	2015-10-16	2015-10-16	2015-10-30
T3269	3269	14277	Schlumberger NV	SLB	2015-04-17	2015-04-17	2015-05-01
T3270	3270	14277	Schlumberger NV	SLB	2015-07-17	2015-07-17	2015-07-31
T3271	3271	14277	Schlumberger NV	SLB	2017-01-20	2017-01-20	2017-02-03
T3272	3272	14277	Schlumberger NV	SLB	2017-10-20	2017-10-20	2017-11-03
T3273	3273	14277	Schlumberger NV	SLB	2017-04-21	2017-04-21	2017-05-05
T3274	3274	14277	Schlumberger NV	SLB	2017-07-21	2017-07-21	2017-08-04
T3275	3275	14277	Schlumberger NV	SLB	2016-10-21	2016-10-21	2016-11-04
T3276	3276	14277	Schlumberger NV	SLB	2016-04-22	2016-04-22	2016-05-06
T3277	3277	14277	Schlumberger NV	SLB	2016-07-22	2016-07-22	2016-08-05
T3280	3280	16648	Schneider National Inc	SNDR	2018-08-02	2018-08-02	2018-08-16
T3283	3283	79866	Schnitzer Steel Industries Inc	SCHN	2017-01-05	2017-01-05	2017-01-19
T3284	3284	79866	Schnitzer Steel Industries Inc	SCHN	2016-04-06	2016-04-06	2016-04-20
T3285	3285	79866	Schnitzer Steel Industries Inc	SCHN	2015-04-07	2015-04-07	2015-04-21
T3286	3286	79866	Schnitzer Steel Industries Inc	SCHN	2016-01-07	2016-01-07	2016-01-21
T3287	3287	79866	Schnitzer Steel Industries Inc	SCHN	2018-01-09	2018-01-09	2018-01-23
T3288	3288	79866	Schnitzer Steel Industries Inc	SCHN	2017-10-24	2017-10-24	2017-11-07
T3289	3289	14344	Scorpio Bulkers Inc	SATL	2018-02-05	2018-02-05	2018-02-19
T3290	3290	14344	Scorpio Bulkers Inc	SATL	2018-07-23	2018-07-23	2018-08-06
T3291	3291	14344	Scorpio Bulkers Inc	SATL	2017-10-23	2017-10-23	2017-11-06
T3301	3301	89641	Seagate Technology PLC	SEAA	2018-05-01	2018-05-01	2018-05-15
T3302	3302	89641	Seagate Technology PLC	SEAA	2018-11-02	2018-11-02	2018-11-16
T3303	3303	89641	Seagate Technology PLC	SEAA	2015-04-17	2015-04-17	2015-05-01
T3304	3304	89641	Seagate Technology PLC	SEAA	2017-10-23	2017-10-23	2017-11-06
T3305	3305	89641	Seagate Technology PLC	SEAA	2017-07-25	2017-07-25	2017-08-08
T3306	3306	89641	Seagate Technology PLC	SEAA	2015-01-26	2015-01-26	2015-02-09
T3307	3307	89641	Seagate Technology PLC	SEAA	2018-01-29	2018-01-29	2018-02-12
T3308	3308	89641	Seagate Technology PLC	SEAA	2018-07-30	2018-07-30	2018-08-13
T3309	3309	88949	Seattle Genetics Inc	SGEN	2018-02-06	2018-02-06	2018-02-20
T3310	3310	16020	Secureworks Corp	SCWX	2016-09-07	2016-09-07	2016-09-21
T3311	3311	86136	Sempra Energy	SDO	2018-08-06	2018-08-06	2018-08-20
T3312	3312	17097	SendGrid Inc	SEND	2018-05-01	2018-05-01	2018-05-15
T3313	3313	17097	SendGrid Inc	SEND	2018-07-31	2018-07-31	2018-08-14
T3334	3334	90219	Ship Finance International Ltd	SFLI	2015-11-24	2015-11-24	2015-12-08
T3335	3335	90219	Ship Finance International Ltd	SFLI	2015-08-26	2015-08-26	2015-09-09
T3336	3336	90219	Ship Finance International Ltd	SFLI	2015-02-26	2015-02-26	2015-03-12
T3337	3337	90219	Ship Finance International Ltd	SFLI	2018-02-27	2018-02-27	2018-03-13
T3338	3338	90219	Ship Finance International Ltd	SFLI	2016-11-29	2016-11-29	2016-12-13
T3339	3339	90219	Ship Finance International Ltd	SFLI	2017-05-30	2017-05-30	2017-06-13
T3345	3345	15358	Shopify Inc	00QG	2018-10-25	2018-10-25	2018-11-08
T3350	3350	90744	Silicon Motion Technology Corp	SIMO	2017-08-01	2017-08-01	2017-08-15
T3351	3351	90744	Silicon Motion Technology Corp	SIMO	2018-08-01	2018-08-01	2018-08-15
T3352	3352	90744	Silicon Motion Technology Corp	SIMO	2016-07-22	2016-07-22	2016-08-05
T3353	3353	90744	Silicon Motion Technology Corp	SIMO	2015-04-28	2015-04-28	2015-05-12
T3354	3354	90744	Silicon Motion Technology Corp	SIMO	2017-04-28	2017-04-28	2017-05-12
T3355	3355	90744	Silicon Motion Technology Corp	SIMO	2015-07-28	2015-07-28	2015-08-11
T3356	3356	90744	Silicon Motion Technology Corp	SIMO	2016-10-28	2016-10-28	2016-11-11
T3357	3357	90744	Silicon Motion Technology Corp	SIMO	2016-01-29	2016-01-29	2016-02-12
T3358	3358	90744	Silicon Motion Technology Corp	SIMO	2015-10-29	2015-10-29	2015-11-12
T3364	3364	86949	Skechers USA Inc	SKX	2016-02-10	2016-02-10	2016-02-24
T3367	3367	86949	Skechers USA Inc	SKX	2017-04-20	2017-04-20	2017-05-04
T3369	3369	86949	Skechers USA Inc	SKX	2016-10-20	2016-10-20	2016-11-03
T3370	3370	86949	Skechers USA Inc	SKX	2016-04-21	2016-04-21	2016-05-05
T3371	3371	86949	Skechers USA Inc	SKX	2016-07-21	2016-07-21	2016-08-04
T3373	3373	12922	Skullcandy Inc	SKUL	2015-05-05	2015-05-05	2015-05-19
T3382	3382	14915	Smart & Final Stores Inc	00C5	2016-05-03	2016-05-03	2016-05-17
T3383	3383	14915	Smart & Final Stores Inc	00C5	2015-11-11	2015-11-11	2015-11-25
T3384	3384	14915	Smart & Final Stores Inc	00C5	2018-11-14	2018-11-14	2018-11-28
T3385	3385	14915	Smart & Final Stores Inc	00C5	2017-11-15	2017-11-15	2017-11-29
T3386	3386	14915	Smart & Final Stores Inc	00C5	2016-11-16	2016-11-16	2016-11-30
T3387	3387	14915	Smart & Final Stores Inc	00C5	2017-07-25	2017-07-25	2017-08-08
T3388	3388	14915	Smart & Final Stores Inc	00C5	2018-07-25	2018-07-25	2018-08-08
T3391	3391	13711	SolarCity Corp	SCTY	2015-10-29	2015-10-29	2015-11-12
T3392	3392	76568	Sonic Corp	SONC	2017-01-04	2017-01-04	2017-01-18
T3393	3393	76568	Sonic Corp	SONC	2018-01-04	2018-01-04	2018-01-18
T3394	3394	76568	Sonic Corp	SONC	2016-01-05	2016-01-05	2016-01-19
T3395	3395	76568	Sonic Corp	SONC	2015-01-06	2015-01-06	2015-01-20
T3396	3396	76568	Sonic Corp	SONC	2017-10-16	2017-10-16	2017-10-30
T3397	3397	76568	Sonic Corp	SONC	2015-06-22	2015-06-22	2015-07-06
T3398	3398	76568	Sonic Corp	SONC	2017-06-22	2017-06-22	2017-07-06
T3399	3399	76568	Sonic Corp	SONC	2016-06-23	2016-06-23	2016-07-07
T3400	3400	76568	Sonic Corp	SONC	2016-10-24	2016-10-24	2016-11-07
T3401	3401	76568	Sonic Corp	SONC	2018-06-26	2018-06-26	2018-07-10
T3402	3402	76568	Sonic Corp	SONC	2017-03-28	2017-03-28	2017-04-11
T3403	3403	76568	Sonic Corp	SONC	2016-03-29	2016-03-29	2016-04-12
T3409	3409	63765	Southwestern Energy Co	SWN	2016-10-21	2016-10-21	2016-11-04
T3414	3414	12796	Spirit Airlines Inc	SAVE	2018-02-06	2018-02-06	2018-02-20
T3415	3415	12796	Spirit Airlines Inc	SAVE	2017-02-07	2017-02-07	2017-02-21
T3416	3416	12796	Spirit Airlines Inc	SAVE	2016-02-09	2016-02-09	2016-02-23
T3417	3417	12796	Spirit Airlines Inc	SAVE	2017-07-27	2017-07-27	2017-08-10
T3418	3418	12796	Spirit Airlines Inc	SAVE	2017-04-28	2017-04-28	2017-05-12
T3419	3419	14039	Spirit Realty Capital Inc	SRCA	2018-11-05	2018-11-05	2018-11-19
T3420	3420	13379	Splunk Inc	SPLZ	2015-08-27	2015-08-27	2015-09-10
T3421	3421	14040	Sprint Corp	SPRN	2018-08-01	2018-08-01	2018-08-15
T3422	3422	14102	Sprouts Farmers Market Inc	SPFM	2018-11-01	2018-11-01	2018-11-15
T3423	3423	14102	Sprouts Farmers Market Inc	SPFM	2018-08-02	2018-08-02	2018-08-16
T3424	3424	14102	Sprouts Farmers Market Inc	SPFM	2017-11-02	2017-11-02	2017-11-16
T3432	3432	43350	Stanley Black & Decker Inc	SWK	2017-10-24	2017-10-24	2017-11-07
T3438	3438	75489	Staples Inc	SPLS	2015-11-18	2015-11-18	2015-12-02
T3439	3439	92470	Star Bulk Carriers Corp	SEAT	2017-08-09	2017-08-09	2017-08-23
T3440	3440	92470	Star Bulk Carriers Corp	SEAT	2017-11-20	2017-11-20	2017-12-04
T3441	3441	92470	Star Bulk Carriers Corp	SEAT	2018-02-28	2018-02-28	2018-03-14
T3467	3467	72726	State Street Corp	STBK	2016-10-26	2016-10-26	2016-11-09
T3474	3474	84262	Steel Dynamics Inc	STLD	2018-07-24	2018-07-24	2018-08-07
T3476	3476	84262	Steel Dynamics Inc	STLD	2016-01-26	2016-01-26	2016-02-09
T3477	3477	84262	Steel Dynamics Inc	STLD	2015-01-29	2015-01-29	2015-02-12
T3478	3478	80034	Steven Madden Ltd	SHOO	2016-11-01	2016-11-01	2016-11-15
T3479	3479	80034	Steven Madden Ltd	SHOO	2016-08-02	2016-08-02	2016-08-16
T3480	3480	80034	Steven Madden Ltd	SHOO	2017-04-21	2017-04-21	2017-05-05
T3481	3481	80034	Steven Madden Ltd	SHOO	2016-04-22	2016-04-22	2016-05-06
T3482	3482	80034	Steven Madden Ltd	SHOO	2015-04-24	2015-04-24	2015-05-08
T3483	3483	80034	Steven Madden Ltd	SHOO	2015-02-24	2015-02-24	2015-03-10
T3484	3484	80034	Steven Madden Ltd	SHOO	2016-02-24	2016-02-24	2016-03-09
T3485	3485	80034	Steven Madden Ltd	SHOO	2017-02-28	2017-02-28	2017-03-14
T3486	3486	80034	Steven Madden Ltd	SHOO	2015-10-29	2015-10-29	2015-11-12
T3487	3487	80034	Steven Madden Ltd	SHOO	2015-07-30	2015-07-30	2015-08-13
T3503	3503	68144	SunTrust Banks Inc	STI	2015-07-17	2015-07-17	2015-07-31
T3504	3504	68144	SunTrust Banks Inc	STI	2018-10-19	2018-10-19	2018-11-02
T3505	3505	68144	SunTrust Banks Inc	STI	2015-04-20	2015-04-20	2015-05-04
T3506	3506	68144	SunTrust Banks Inc	STI	2018-04-20	2018-04-20	2018-05-04
T3507	3507	68144	SunTrust Banks Inc	STI	2017-10-20	2017-10-20	2017-11-03
T3508	3508	68144	SunTrust Banks Inc	STI	2016-01-22	2016-01-22	2016-02-05
T3510	3510	90394	Sunstone Hotel Investors Inc	SHO	2016-05-03	2016-05-03	2016-05-17
T3512	3512	90394	Sunstone Hotel Investors Inc	SHO	2018-05-08	2018-05-08	2018-05-22
T3515	3515	90394	Sunstone Hotel Investors Inc	SHO	2017-02-22	2017-02-22	2017-03-08
T3516	3516	90394	Sunstone Hotel Investors Inc	SHO	2016-02-23	2016-02-23	2016-03-08
T3517	3517	77763	Superior Energy Services Inc	SESI	2016-10-25	2016-10-25	2016-11-08
T3518	3518	77763	Superior Energy Services Inc	SESI	2016-04-29	2016-04-29	2016-05-13
T3519	3519	44951	Supervalu Inc	SVU	2018-01-10	2018-01-10	2018-01-24
T3520	3520	44951	Supervalu Inc	SVU	2017-01-11	2017-01-11	2017-01-25
T3522	3522	44951	Supervalu Inc	SVU	2018-04-24	2018-04-24	2018-05-08
T3523	3523	44951	Supervalu Inc	SVU	2016-07-27	2016-07-27	2016-08-10
T3524	3524	44951	Supervalu Inc	SVU	2015-04-28	2015-04-28	2015-05-12
T3525	3525	75607	Symantec Corp	SYMC	2017-02-01	2017-02-01	2017-02-15
T3526	3526	75607	Symantec Corp	SYMC	2017-11-01	2017-11-01	2017-11-15
T3527	3527	75607	Symantec Corp	SYMC	2017-08-02	2017-08-02	2017-08-16
T3528	3528	75607	Symantec Corp	SYMC	2016-11-03	2016-11-03	2016-11-17
T3529	3529	75607	Symantec Corp	SYMC	2015-02-05	2015-02-05	2015-02-19
T3530	3530	75607	Symantec Corp	SYMC	2016-05-12	2016-05-12	2016-05-26
T3531	3531	75607	Symantec Corp	SYMC	2015-05-14	2015-05-14	2015-05-28
T3532	3532	14776	Synchrony Financial	SYF	2015-10-16	2015-10-16	2015-10-30
T3534	3534	14776	Synchrony Financial	SYF	2015-07-17	2015-07-17	2015-07-31
T3540	3540	14776	Synchrony Financial	SYF	2016-10-21	2016-10-21	2016-11-04
T3544	3544	15976	Syndax Pharmaceuticals Inc	SNDX	2018-11-05	2018-11-05	2018-11-19
T3546	3546	20053	Synovus Financial Corp	CBTB	2016-01-19	2016-01-19	2016-02-02
T3547	3547	20053	Synovus Financial Corp	CBTB	2015-01-27	2015-01-27	2015-02-10
T3549	3549	52038	Sysco Corp	SYY	2016-05-02	2016-05-02	2016-05-16
T3550	3550	52038	Sysco Corp	SYY	2015-11-02	2015-11-02	2015-11-16
T3551	3551	52038	Sysco Corp	SYY	2015-05-04	2015-05-04	2015-05-18
T3552	3552	52038	Sysco Corp	SYY	2018-02-05	2018-02-05	2018-02-19
T3553	3553	52038	Sysco Corp	SYY	2018-11-05	2018-11-05	2018-11-19
T3554	3554	52038	Sysco Corp	SYY	2017-02-06	2017-02-06	2017-02-20
T3555	3555	52038	Sysco Corp	SYY	2018-05-07	2018-05-07	2018-05-21
T3556	3556	52038	Sysco Corp	SYY	2016-11-07	2016-11-07	2016-11-21
T3565	3565	91937	T-Mobile US Inc	MPCS	2015-10-27	2015-10-27	2015-11-10
T3566	3566	91937	T-Mobile US Inc	MPCS	2015-04-28	2015-04-28	2015-05-12
T3569	3569	86921	TC PipeLines LP	TCLP	2017-11-06	2017-11-06	2017-11-20
T3570	3570	86921	TC PipeLines LP	TCLP	2018-02-23	2018-02-23	2018-03-09
T3571	3571	84597	TD Ameritrade Holding Corp	AMTD	2017-01-18	2017-01-18	2017-02-01
T3572	3572	84597	TD Ameritrade Holding Corp	AMTD	2018-01-23	2018-01-23	2018-02-06
T3573	3573	92157	TE Connectivity Ltd	TELW	2017-11-01	2017-11-01	2017-11-15
T3574	3574	92157	TE Connectivity Ltd	TELW	2016-11-02	2016-11-02	2016-11-16
T3575	3575	92157	TE Connectivity Ltd	TELW	2016-04-20	2016-04-20	2016-05-04
T3576	3576	92157	TE Connectivity Ltd	TELW	2016-01-20	2016-01-20	2016-02-03
T3578	3578	92157	TE Connectivity Ltd	TELW	2015-04-22	2015-04-22	2015-05-06
T3579	3579	92157	TE Connectivity Ltd	TELW	2015-07-22	2015-07-22	2015-08-05
T3580	3580	92157	TE Connectivity Ltd	TELW	2018-01-24	2018-01-24	2018-02-07
T3581	3581	92157	TE Connectivity Ltd	TELW	2018-04-25	2018-04-25	2018-05-09
T3582	3582	92157	TE Connectivity Ltd	TELW	2018-07-25	2018-07-25	2018-08-08
T3583	3583	92157	TE Connectivity Ltd	TELW	2017-04-26	2017-04-26	2017-05-10
T3584	3584	92157	TE Connectivity Ltd	TELW	2017-07-26	2017-07-26	2017-08-09
T3585	3585	92157	TE Connectivity Ltd	TELW	2015-10-28	2015-10-28	2015-11-11
T3586	3586	92157	TE Connectivity Ltd	TELW	2018-10-31	2018-10-31	2018-11-14
T3589	3589	13914	Tableau Software Inc	TBLS	2015-02-04	2015-02-04	2015-02-18
T3590	3590	13914	Tableau Software Inc	TBLS	2015-07-29	2015-07-29	2015-08-12
